NAME,geometry,Cumulative_2020-2023_NDM,2020-2023_NDM_as_%_of_2020_Population,2020-2023_NDM_as_%_of_2020_Population_Percentile
"Gulf County, FL","POLYGON ((-85.417495 29.829933, -85.411765 29.85979, -85.391232 29.87432, -85.410421 29.808099, -85.388579 29.730158, -85.360782 29.67866, -85.313731 29.68646, -85.302789 29.808864, -85.3886762139845 29.9243546048056, -85.389679 30.200973, -85.11566 30.199976, -85.138669 30.172546, -85.132096 30.14482, -85.145424 30.124664, -85.130237 30.117359, -85.154015 30.092043, -85.134346 30.082046, -85.135254 30.04327, -85.11569 30.024064, -85.027255 29.982118, -85.017939 29.950973, -85.054359 29.90186, -85.019693 29.819874, -85.040078 29.779346, -85.109401 29.776793, -85.2174996110487 29.6947430959589, -85.250913 29.687155, -85.222039 29.685467, -85.232229 29.677355, -85.298623 29.684019, -85.351514 29.666669, -85.367676 29.680815, -85.387313 29.715367, -85.417495 29.829933))",1816.0,12.789633072751602,98.7
"Hunt County, TX","POLYGON ((-96.297322 32.841723, -96.295413 33.351936, -95.858723 33.40953, -95.862521 32.979571, -95.9453 32.979877, -95.987259 32.876415, -95.934433 32.837217, -96.297322 32.841723))",12693.0,12.698968515202145,98.66
"Bastrop County, TX","POLYGON ((-97.64937 30.067944, -97.492482 30.210011, -97.369491 30.419642, -97.198914 30.337448, -97.081834 30.259357, -97.024461 30.051435, -97.315823 29.786541, -97.64937 30.067944))",12217.0,12.566602892468474,98.63
"Canadian County, OK","POLYGON ((-98.306326 35.377239, -98.313155 35.724741, -97.674026 35.72597, -97.671414 35.335946, -97.737305 35.323762, -97.769273 35.34565, -97.841333 35.33453, -97.862805 35.36183, -97.901203 35.344323, -97.943064 35.377328, -97.960124 35.34594, -98.010836 35.360769, -98.019312 35.378433, -98.306326 35.377239))",19334.0,12.542247536506412,98.6
"Lancaster County, SC","POLYGON ((-80.909447 35.017738, -80.897446 35.033096, -80.9062325339665 35.0764190603398, -80.782042 34.935782, -80.797543 34.819786, -80.5617093879227 34.8174816094994, -80.408373 34.614765, -80.550666 34.559967, -80.523945 34.509752, -80.548906 34.493264, -80.57937 34.484569, -80.595766 34.502134, -80.610359 34.488794, -80.629595 34.498704, -80.628104 34.48242, -80.645601 34.491548, -80.658417 34.478612, -80.698162 34.515967, -80.713641 34.487263, -80.739966 34.479957, -80.743345 34.539916, -80.879227 34.457776, -80.898722 34.486694, -80.88172 34.500117, -80.872863 34.552965, -80.896374 34.635224, -80.859756 34.700234, -80.876121 34.788047, -80.898942 34.823734, -80.866571 34.848766, -80.880086 34.871524, -80.86515 34.921997, -80.885658 34.991254, -80.909447 35.017738))",11992.0,12.490235493849664,98.57
"Currituck County, NC","POLYGON ((-76.3133029178411 36.5505512312821, -75.867647 36.550412, -75.7733304063891 36.2315283206094, -75.7954371734599 36.2271111216711, -75.811852 36.247699, -75.806838 36.284912, -75.845285 36.305614, -75.845936 36.332603, -75.82205 36.328008, -75.828942 36.365721, -75.848551 36.380169, -75.843322 36.419961, -75.888326 36.441583, -75.899909 36.482124, -75.976892 36.487557, -76.002627 36.537114, -76.030673 36.538832, -76.026395 36.516486, -76.042557 36.510565, -76.012338 36.447462, -75.971966 36.437173, -75.956279 36.400833, -75.940661 36.398712, -75.924514 36.42545, -75.923332 36.361863, -75.883381 36.284739, -75.856791 36.280658, -75.872325 36.25475, -75.830108 36.196514, -75.845173 36.191847, -75.790708 36.077986, -75.849318 36.104811, -75.875026 36.184138, -75.923292 36.245948, -75.958606 36.259678, -75.948426 36.285268, -75.971076 36.308359, -75.999651 36.311174, -76.036413 36.355174, -76.073414 36.34625, -76.114069 36.357498, -76.157472 36.398178, -76.158532 36.425333, -76.3133029178411 36.5505512312821))",3493.0,12.428835752917735,98.54
"Nye County, NV","POLYGON ((-118.196274 38.999926, -117.775468 39.093425, -117.331857 39.16343, -115.907071 39.161848, -115.000846 38.677322, -115.000846 38.050757, -115.893857 38.050531, -115.895753 36.172227, -115.845762 36.170764, -115.845983929593 35.9642074573715, -117.166000489853 36.9712239643835, -117.165612 38.001692, -117.219264 38.050348, -117.241063 38.050116, -117.24091 38.069902, -118.196235 38.919058, -118.196274 38.999926))",6358.0,12.324571605799798,98.51
"Montgomery County, TX","POLYGON ((-95.83024 30.630284, -95.598878 30.50898, -95.361866 30.508916, -95.307989 30.405453, -95.203801 30.352012, -95.226494 30.319865, -95.165897 30.344976, -95.096708 30.167214, -95.264138 30.032069, -95.292997 30.027905, -95.349539 30.076398, -95.409395 30.092642, -95.424216 30.115491, -95.487878 30.107808, -95.499839 30.142475, -95.542937 30.170484, -95.668303 30.101723, -95.80333 30.090096, -95.804351 30.3378, -95.83024 30.630284))",75568.0,12.179350804242015,98.47
"Polk County, FL","POLYGON ((-82.106205 28.259226, -82.055531 28.258928, -82.055819 28.312794, -82.039893 28.320315, -81.958029 28.308925, -81.957641 28.34518, -81.857512 28.345965, -81.857624 28.361868, -81.790887 28.361837, -81.790727 28.346413, -81.657268 28.347098, -81.657189 28.259217, -81.557459 28.259362, -81.524083 28.201012, -81.524227 28.142805, -81.456214 28.143163, -81.455758 28.08489, -81.346418 28.084696, -81.346336 28.069669, -81.365009 28.068222, -81.378718 28.011743, -81.440701 28.058569, -81.458814 28.040069, -81.415603 27.998172, -81.386988 28.003619, -81.33665 27.94958, -81.347094 27.937279, -81.308553 27.921578, -81.301608 27.861943, -81.23334 27.843701, -81.208124 27.821125, -81.168735 27.725993, -81.145768 27.710175, -81.132469 27.647468, -82.054349 27.646382, -82.056261 28.171592, -82.105853 28.17165, -82.106205 28.259226))",88012.0,12.138782535776942,98.44
"Bonner County, ID","POLYGON ((-117.042264083441 47.9774515117598, -117.03238462208 48.8466652930668, -116.785174 48.847402, -116.784878 48.500472, -116.049140153119 48.5020457243821, -116.049108961716 47.9773352748329, -116.120163 48.033448, -116.161863 48.021577, -116.241965 48.068778, -116.282236 48.059386, -116.329601 48.017722, -116.329538 47.890393, -116.505104 47.890142, -116.504329 47.991386, -116.63302 47.991496, -116.634114 47.977073, -117.042264083441 47.9774515117598))",5696.0,12.092648026664968,98.41
"Hernando County, FL","POLYGON ((-82.681222 28.464239, -82.666698 28.475596, -82.678187 28.499332, -82.644269 28.584178, -82.677711 28.654831, -82.655132 28.680482, -82.6745857464645 28.6940608503586, -82.418353 28.694859, -82.417785 28.665898, -82.263052 28.667634, -82.273605 28.653797, -82.256811 28.64883, -82.211951 28.574055, -82.156164 28.57335, -82.09498 28.523618, -82.054469 28.521367, -82.054694 28.478397, -82.253293 28.478491, -82.253439 28.434824, -82.6698903209957 28.4335756565858, -82.664633 28.452047, -82.681222 28.464239))",23491.0,12.07713821539474,98.38
"Sussex County, DE","POLYGON ((-75.7225990918529 38.8298593718107, -75.555013 38.835649, -75.484125 38.904448, -75.401413 38.918355, -75.393212 38.95574, -75.316686 38.952913, -75.304078 38.91316, -75.190552 38.806861, -75.134022 38.782242, -75.097103 38.788703, -75.092014 38.803902, -75.048939 38.451263, -75.69367 38.46008, -75.7225990918529 38.8298593718107))",28406.0,11.966719325961032,98.35
"Johnson County, TX","POLYGON ((-97.615087 32.203491, -97.617066 32.555484, -97.087055 32.549296, -97.08705 32.265255, -97.475985 32.181679, -97.512139 32.161415, -97.512488 32.134219, -97.568318 32.150244, -97.56917 32.177562, -97.601558 32.17562, -97.590446 32.195732, -97.615087 32.203491))",21237.0,11.797808986267277,98.31
"Boundary County, ID","POLYGON ((-117.03238462208 48.8466652930668, -117.032351 48.999188, -116.049086 49.000846, -116.049140153119 48.5020457243821, -116.784878 48.500472, -116.785174 48.847402, -117.03238462208 48.8466652930668))",1415.0,11.735921041718504,98.28
"Franklin County, NC","POLYGON ((-78.545513 36.056699, -78.492795 36.183944, -78.457611 36.16366, -78.421404 36.164488, -78.37814 36.235065, -78.338135 36.234448, -78.306965 36.266191, -78.193527 36.246849, -78.173172 36.255492, -78.132739 36.246281, -78.109778 36.210163, -78.044909 36.215464, -78.006551 36.202633, -78.255973 35.81812, -78.307207 35.896588, -78.350974 35.910124, -78.353277 35.931056, -78.394331 35.936876, -78.426864 35.975012, -78.546414 36.021826, -78.545513 36.056699))",8030.0,11.701957126827065,98.25
"Loudon County, TN","MULTIPOLYGON (((-84.350001 35.632939, -84.349251 35.644264, -84.342871 35.636585, -84.350001 35.632939)), ((-84.540328 35.611744, -84.522373 35.618625, -84.52271 35.607783, -84.540328 35.611744)), ((-84.539963 35.670465, -84.544214 35.676893, -84.539774 35.67684, -84.539963 35.670465)), ((-84.58441 35.651607, -84.521936 35.676597, -84.531803 35.687606, -84.516891 35.71204, -84.448558 35.759426, -84.435166 35.748212, -84.416415 35.776451, -84.388607 35.768352, -84.379668 35.817439, -84.337898 35.839865, -84.32997 35.892904, -84.28383 35.874865, -84.281159 35.902984, -84.165396 35.806759, -84.179499 35.768449, -84.151955 35.757554, -84.172812 35.712756, -84.133146 35.660982, -84.151652 35.627498, -84.188319 35.610549, -84.253071 35.617852, -84.25079 35.636989, -84.297522 35.643152, -84.290765 35.654925, -84.31759 35.65996, -84.317628 35.672107, -84.357608 35.665162, -84.353275 35.654396, -84.385011 35.639841, -84.423549 35.671735, -84.487344 35.655508, -84.504274 35.665866, -84.522545 35.643984, -84.504727 35.619671, -84.547603 35.641327, -84.584296 35.633086, -84.58441 35.651607)))",6418.0,11.693114945251153,98.22
"Williamson County, TX","POLYGON ((-98.049886 30.624155, -97.96286 30.785641, -97.8281 30.904414, -97.624051 30.870004, -97.269949 30.735362, -97.155219 30.457344, -97.334463 30.402843, -97.434113 30.459719, -97.510862 30.485265, -97.546079 30.47542, -97.568255 30.499725, -97.596162 30.501481, -97.651441 30.474894, -97.682893 30.480066, -97.688784 30.461401, -97.77634 30.429768, -97.846541 30.47341, -97.871416 30.522714, -97.867866 30.546499, -97.902456 30.571328, -97.926985 30.567654, -97.917063 30.604871, -97.956734 30.628249, -97.9924 30.609494, -98.006276 30.627516, -98.036495 30.611726, -98.049886 30.624155))",71076.0,11.67082097713323,98.19
"Boise County, ID","POLYGON ((-116.274022 43.80736, -116.273069 44.151227, -116.11249 44.147839, -116.120379 44.169709, -116.103072 44.236409, -115.506206 44.243285, -115.494543 44.232839, -115.42616 44.26647, -115.401408 44.259623, -115.386173 44.289459, -115.351375 44.306434, -115.349229 44.349281, -115.294614 44.339445, -115.243468 44.292244, -115.236791 44.30793, -115.213114 44.30451, -115.201221 44.282399, -115.178964 44.296521, -115.156613 44.246948, -115.174831 44.235464, -115.167684 44.20284, -115.107931 44.17006, -115.026506 44.158227, -115.018491 44.138789, -115.046725 44.119971, -114.996903 44.090551, -115.035298 44.069438, -115.048135 44.037803, -115.017628 44.012521, -114.982558 44.011188, -114.987427 43.99224, -114.967343 43.982088, -114.990777 43.949723, -115.038453 43.957675, -115.067428 43.940416, -115.092213 43.958055, -115.08547 43.976593, -115.137421 43.984661, -115.166269 44.077923, -115.230528 44.098766, -115.197067 44.068552, -115.278334 43.941881, -115.500374 43.889902, -115.537085 43.854062, -115.529667 43.816504, -115.547538 43.792667, -115.592796 43.798289, -115.615549 43.780662, -115.633945 43.745652, -115.614684 43.728792, -115.645802 43.70026, -115.697508 43.665373, -115.730661 43.666059, -115.745644 43.645685, -115.782024 43.64837, -115.829316 43.605645, -115.875927 43.591265, -115.944834 43.608774, -115.980277 43.585946, -116.274022 43.80736))",882.0,11.583924349881796,98.16
"Washington County, UT","POLYGON ((-114.0506 37.000396, -114.052472 37.604776, -113.587797 37.604611, -113.587773 37.618223, -113.474485 37.618289, -113.474029 37.529085, -113.25334 37.528983, -113.25349 37.482167, -113.037048 37.474474, -113.037088 37.499748, -112.900924 37.500022, -112.899190902278 37.0003197266157, -114.0506 37.000396))",20851.0,11.566218277631396,98.12
"Lake County, FL","POLYGON ((-81.957641 28.34518, -81.95419 28.960053, -81.658698 28.960345, -81.659197 29.04776, -81.638696 29.04776, -81.641916 29.276766, -81.612121 29.202729, -81.560905 29.20019, -81.531465 29.176919, -81.502055 29.097802, -81.459158 29.094224, -81.455289 29.063071, -81.355898 28.987047, -81.370889 28.958262, -81.349723 28.939641, -81.352788 28.896685, -81.416846 28.824569, -81.414682 28.785564, -81.646513 28.785872, -81.658597 28.766442, -81.657268 28.347098, -81.790727 28.346413, -81.790887 28.361837, -81.857624 28.361868, -81.857512 28.345965, -81.957641 28.34518))",44355.0,11.551924409186325,98.09
"Hood County, TX","POLYGON ((-98.068077 32.523409, -98.066836 32.558822, -97.617066 32.555484, -97.615222 32.318674, -97.78276 32.316493, -97.945625 32.233468, -98.068077 32.523409))",7112.0,11.545829410045782,98.06
"Greene County, GA","POLYGON ((-83.406189 33.698307, -83.291543 33.734285, -83.28034 33.761774, -83.118729 33.698818, -83.049141 33.715561, -82.993848 33.69286, -82.950752 33.661071, -82.980102 33.614716, -82.987724 33.628941, -83.00161 33.620243, -82.989899 33.603279, -83.014038 33.580383, -82.985588 33.489841, -83.164207 33.35503, -83.187897 33.392483, -83.223328 33.379607, -83.212662 33.400394, -83.24408 33.39896, -83.256966 33.455315, -83.277771 33.468876, -83.283989 33.508209, -83.270959 33.536864, -83.348793 33.597221, -83.369168 33.653717, -83.406189 33.698307))",2181.0,11.531750647702639,98.03
"Petroleum County, MT","POLYGON ((-108.736077 47.183414, -108.719283 47.183358, -108.719189 47.270342, -108.591111 47.270135, -108.590835 47.306516, -108.315481 47.315152, -108.313048 47.58365, -108.171466 47.57994, -108.062975 47.598418, -107.931105 47.569073, -107.918695 47.519684, -107.896976 47.506981, -107.90912 47.450692, -107.923011 47.444781, -107.909603 47.40158, -107.963887 47.354012, -107.956295 47.316828, -107.934961 47.318369, -107.964406 47.28927, -107.946925 47.283748, -107.964473 47.275385, -107.947585 47.259088, -107.968626 47.249823, -107.94905 47.243383, -107.964662 47.230489, -107.937383 47.216248, -107.9514 47.195056, -107.923007 47.178966, -107.946253 47.169548, -107.937021 47.153573, -107.954867 47.158578, -107.938512 47.142216, -107.960582 47.125333, -107.930961 47.114885, -107.953554 47.107018, -107.913912 47.069243, -107.927761 47.046554, -107.901813 47.029887, -107.922009 47.020744, -107.882471 46.999155, -107.889153 46.976827, -107.915692 46.970008, -107.904808 46.938458, -107.928377 46.933644, -107.917217 46.920934, -107.934028 46.917275, -107.941329 46.883163, -107.861812 46.835606, -107.840973 46.801957, -107.85172 46.793612, -107.837291 46.792151, -107.853286 46.777888, -107.827687 46.755875, -108.631462 46.749392, -108.630689 46.836807, -108.611116 46.836776, -108.608954 47.098126, -108.736838 47.098218, -108.736077 47.183414))",56.0,11.313131313131313,98.0
"Marion County, FL","POLYGON ((-82.534922 29.040866, -82.53486 29.21468, -82.403237 29.215623, -82.40662 29.485048, -82.211883 29.484089, -82.188116 29.456911, -82.212727 29.465623, -82.210165 29.428496, -82.148519 29.417178, -82.134982 29.434997, -82.101143 29.438313, -82.099199 29.418815, -82.080943 29.440386, -82.056747 29.439951, -82.055899 29.471232, -82.026295 29.494739, -81.844929 29.521678, -81.842779 29.486533, -81.776205 29.487448, -81.774905 29.429249, -81.74183 29.42994, -81.741422 29.371049, -81.668525 29.371704, -81.656256 29.338243, -81.680903 29.32443, -81.641916 29.276766, -81.638696 29.04776, -81.659197 29.04776, -81.658698 28.960345, -82.311697 28.960391, -82.458911 29.047651, -82.534922 29.040866))",41967.0,11.164286626372691,97.96
"Madison County, MT","POLYGON ((-112.704848 45.533232, -112.687616 45.561941, -112.687054 45.624854, -112.549953 45.684158, -112.498432 45.759765, -112.461816 45.742584, -112.168767 45.749981, -112.112238 45.805518, -112.11796 45.83411, -112.038751 45.858232, -111.984039 45.846493, -111.930143 45.857621, -111.910327 45.828563, -111.810637 45.812938, -111.80538 45.786748, -111.721847 45.772369, -111.721683 45.743278, -111.659738 45.743344, -111.639717 45.714305, -111.598318 45.699962, -111.598239 45.685121, -111.536316 45.656833, -111.536241 45.642257, -111.35138 45.641938, -111.35003 45.350548, -111.37303 45.350521, -111.377149066519 44.7511577867496, -111.392475 44.752369, -111.414273 44.710739, -111.431733 44.720694, -111.474880236007 44.7085555454992, -111.781099 44.708845, -111.781157 44.781027, -112.065797 44.783475, -112.065678 44.825985, -112.167108 44.826738, -112.166986 44.912587, -112.190634 44.912735, -112.191187 45.000512, -112.334248 45.000519, -112.333899 45.088423, -112.456854 45.088509, -112.464317 45.393911, -112.505568 45.443009, -112.59855 45.42943, -112.658099 45.457439, -112.687839 45.47724, -112.704848 45.533232))",963.0,11.162628955604498,97.93
"Goochland County, VA","POLYGON ((-78.15905 37.749329, -78.055562 37.904848, -77.907178 37.821887, -77.897191 37.80329, -77.911823 37.780919, -77.879399 37.759705, -77.881807 37.757211, -77.711709 37.706285, -77.63067 37.705673, -77.652037 37.616893, -77.61643 37.577555, -77.655399 37.563986, -77.764781 37.61244, -77.814985 37.606603, -77.830602 37.633066, -77.915735 37.691365, -77.949812 37.674449, -77.943671 37.638616, -77.95674 37.625109, -78.0477 37.643405, -78.107445 37.671693, -78.09275 37.708238, -78.15905 37.749329), (-77.950704 37.850031, -77.950431 37.847926, -77.9486 37.848597, -77.950704 37.850031), (-77.919522 37.823865, -77.914638 37.823556, -77.914712 37.824436, -77.919522 37.823865), (-77.890209 37.764256, -77.88927 37.76133, -77.885877 37.760624, -77.890209 37.764256))",2719.0,10.99474322684998,97.9
